word,phonetic,pos,meaning,example,example_trans,image_url
constant,'kɒnstənt,,经常的，不断的，连续发生的；永恒的；忠实的，忠诚的 (adj.)；常数， 恒量 (n.),,,
bribe,braɪb,,向…贿赂，买通 (vt.)；贿赂， 行贿物 (n.),,,
certify,'sɜːtɪfaɪ,,证明， 证实； 发证书给 (vt.),,,
intermittent,ˌɪntə'mɪtənt,,间歇的， 断断续续的 (adj.),,,
outrage,'autreɪdʒ,,义愤，愤慨；暴行，骇人听闻的事件 (n.)；激起…的义愤， 激怒 (vt.),,,
solitary,'sɒlətri,,单独的， 独自的； 单个的， 唯一的； 孤独的， 隐居的 (adj.),,,
diffuse,dɪ'fjuːz,,扩散， 弥漫； 传播， 散布 (v.)；冗长的， 漫无边际的； 四散的， 弥漫的 (adj.),,,
scramble,'skræmbl,,攀登，爬；争夺，抢夺 (vi.)；扰乱，搞乱 (vt.)；攀登， 爬行； 争夺， 抢夺 (n.),,,
orchestra,'ɔːkɪstrə,,管弦乐队 (n.),,,
immerse,ɪ'mɜːs,,使浸没； 使沉浸在， 使专心于 (vt.),,,
sufficient,sə'fɪʃnt,,足够的， 充分的 (adj.),,,
marshal,'mɑːʃl,,元帅，最高指挥官；总指挥，司仪；执法官，警察局长，消防队长 (n.)；整理， 排列， 集结 (vt.),,,
champagne,ʃæm'peɪn,,香槟酒 (n.),,,
claim,kleɪm,,声称，主张；对…提出要求，索取；使失踪或死亡；需要，值得 (vt.)；要求； 认领； 索赔； 声称， 断言 (n.),,,
widespread,'waɪdspred,,分布广泛的， 普遍的 (adj.),,,
antique,æn'tiːk,,古时的，古老的 (adj.)；古物， 古玩， 古董 (n.),,,
communication,kəˌmjuːnɪ'keɪʃn,,通讯， 交流， 交际； 通信工具， 交通联系 (n.),,,
chronic,'krɒnɪk,,慢性的， 久病的； 长久的， 不断的； 积习难改的 (adj.),,,
toxic,'tɒksɪk,,有毒的， 因中毒引起的 (adj.),,,
contest,'kɒntest,,竞赛， 争夺 (n.)；争夺， 与…竞争； 对…提出质疑， 辩驳 (vt.),,,
author,'ɔːθə,,著作家， 作者 (n.),,,
lever,'liːvə,,杠，杠杆；途径，手段，工具 (n.)；撬动， 撬起 (vt.),,,
preserve,prɪ'zɜːv,,保护， 维持； 保存， 保藏； 腌制 (vt.),,,
establish,ɪ'stæblɪʃ,,建立， 设立； 确立； 证实 (vt.),,,
expansion,ɪk'spænʃn,,扩大； 扩充； 扩张； 膨胀 (n.),,,
wrench,rentʃ,,猛拧，猛扭；挣脱；使扭伤 (vt.)；痛苦， 难受； 猛扭， 猛拉； 扳手 (n.),,,
relevant,'reləvənt,,有关的， 切题的 (adj.),,,
expand,ɪk'spænd,,扩大， 膨胀 (v.),,,
gaze,geɪz,,凝视， 盯， 注视 (n&vi.),,,
proclaim,prə'kleɪm,,宣告， 宣布， 声明； 显示 (vt.),,,
magistrate,'mædʒɪstreɪt,,地方行政官， 地方法官； 治安官 (n.),,,
retrieve,rɪ'triːv,,重新得到， 取回， 收回； 挽回， 补救； 检索 (vi.),,,
survey,'sɜːveɪ,,俯瞰， 眺望； 全面审视， 调查； 测量， 勘定 (v.)；[sə'veɪ] (n.),,,
jeopardize,'dʒepədaɪz,,危及， 危害 (vt.),,,
spy,spaɪ,,当间谍；暗中监视 (vi.)；间谍 (n.)；看见， 发现 (vt.),,,
displace,dɪs'pleɪs,,取代， 替代； 迫使…离开家园， 使离开原位 (vt.),,,
predominant,prɪ'dɒmɪnənt,,占主导地位的， 显著的 (adj.),,,
recipe,'resəpi,,烹饪法， 食谱； 方法， 秘诀， 诀窍 (n.),,,
ideology,ˌaɪdi'ɒlədʒi,,思想， 思想意识 (n.),,,
mental,'mentl,,心理的， 精神的， 思想上的； 精神病的； 智力的 (adj.),,,
decent,'diːsnt,,像样的， 过得去的， 体面的； 宽厚的， 大方的； 正派的； 合乎礼仪的， 得体的 (adj.),,,
seam,siːm,,缝， 接缝； 煤层 (n.),,,
investigate,ɪn'vestɪgeɪt,,调查， 研究 (v.),,,
racial,'reɪʃl,,种族的， 人种的 (adj.),,,
illusion,ɪ'luːʒn,,幻想， 错误的观念； 错觉， 幻觉， 假象 (n.),,,
considerable,kən'sɪdərəbl,,相当大的； 重要的 (adj.),,,
productivity,ˌprɒdʌk'tɪvəti,,生产力； 生产率 (n.),,,
proposition,ˌprɒpə'zɪʃn,,论点， 主张； 建议， 提案； 命题 (n.),,,
reserve,rɪ'zɜːv,,保留，留存；预订 (vt.)；储备； 保留； 拘谨， 矜持； 替补队员； 后备部队； 自然保护区 (n.),,,
savage,'sævɪdʒ,,残暴的，凶猛的，粗鲁的；未开化的，野蛮的 (adj.)；野蛮人，粗鲁的人 (n.)；乱咬； 激烈抨击 (vt.),,,
heap,hiːp,,堆， 大量 (n.),,,
sympathy,'sɪmpəθi,,同情； 一致； 支持， 赞同 (n.),,,
consumer,kən'sjuːmə,,消费者， 用户， 消耗者 (n.),,,
cripple,'krɪpl,,跛子，伤残人 (n.)；使跛， 使受伤致残； 严重削弱， 使陷入瘫痪 (vt.),,,
brief,briːf,,简短的，短暂的 (adj.)；向…介绍基本情况，做…的提要 (vt.)；概要， 摘要 (n.),,,
console,kən'səul,,安慰，慰问 (vt.)；控制台， 操纵台 (n.),,,
initiative,ɪ'nɪʃətɪv,,主动性， 首创精神； 主动的行动， 倡议； 主动权 (n.),,,
recover,ˌriː'kʌvə,,重新获得， 挽回； 恢复 (v.),,,
clockwise,'klɒkwaɪz,,顺时针方向地 (adv.),,,
embark,ɪm'bɑːk,,上船； 着手， 开始工作 (vi.),,,
medication,ˌmedɪ'keɪʃn,,药物治疗； 药物 (n.),,,
drill,drɪl,,钻， 打； 训练 (v.)；钻头；操练，训练 (n.),,,
friction,'frɪkʃn,,不和， 抵触； 摩擦 (n.),,,
confer,kən'fɜː,,商谈，商议 (vi.)；授予， 赋予 (vt.),,,
intelligent,ɪn'telɪdʒənt,,聪明的； 理智的 (adj.),,,
clerk,klɑːk,,店员； 办事员， 职员 (n.),,,
acknowledge,ək'nɒlɪdʒ,,承认， 承认…的权威； 告知收到， 确认； 对…表示谢意， 报偿 (vt.),,,
equip,ɪ'kwɪp,,装备， 配备； 使有准备 (vt.),,,
deferential,ˌdefə'renʃl,,恭敬的， 恭顺的 (adj.),,,
manuscript,'mænjuskrɪpt,,手稿， 原稿， 底稿； 手写本 (n.),,,
luxury,'lʌkʃəri,,奢侈； 奢侈品 (n.),,,
overthrow,ˌəuvə'θrəu,,推翻，打倒；使终止，摒弃 (vt.)；推翻， 终止， 结束 (n.),,,
knit,nɪt,,编结， 编织； 愈合 (vi.)；编结，编织；使紧密地结合，使紧凑；皱紧，皱 (vt.),,,
inflict,ɪn'flɪkt,,把…强加给； 使…遭受， 使…承担 (vt.),,,
worthwhile,ˌwɜːθ'waɪl,,值得花时间做的 (adj.),,,
inland,'ɪnlənd; -lænd,,在内地， 向内地 (adv.)；内陆的， 内地的 (adj.),,,
stumble,'stʌmbl,,绊脚， 绊倒； 跌跌撞撞地走； 结结巴巴 (vi.),,,
specialty,ˌspeʃəltɪ,,特产， 名产， 特色菜； 专业， 专长 (n.),,,
vary,'veəri,,变化， 有差异 (vi.)；改变，使多样化 (vt.),,,
readily,'redɪli,,乐意地， 欣然地； 容易地； 很快地， 立即 (adv.),,,
coherent,kəu'hɪərənt,,条理清楚的， 连贯的； 一致的， 协调的 (adj.),,,
intercourse,'ɪntəkɔːs,,性交； 交流， 交往， 交际 (n.),,,
convenience,kən'viːniəns,,方便； 便利设施 (n.),,,
decency,'diːsnsi,,得体；宽容，大方；正派，合乎礼仪，体面； (n.),,,
falsehood,'fɔːlshud,,谬误， 虚假； 谎言， 说谎 (n.),,,
discipline,'dɪsəplɪn,,纪律，训练；惩罚；学科 (n.)；训练； 惩罚， 处罚 (vt.),,,
ponder,'pɒndə,,思索， 考虑， 沉思 (v.),,,
objective,əb'dʒektɪv,,客观的， 无偏见的 (adj.)；目标，目的 (n.),,,
exert,ɪg'zɜːt,,用， 尽； 运用， 行使 (vt.),,,
scandal,'skændl,,丑事， 丑闻； 流言蜚语； 反感， 愤慨 (n.),,,
composite,'kɒmpəzɪt,,混合成的，综合成的 (adj.)；合成物； 复合材料 (n.),,,
hinder,'hɪndə,,阻碍， 妨碍 (vt.),,,
scent,sent,,香味，气味；臭迹；踪迹，线索；香水 (n.)；嗅到， 察觉 (vt.),,,
estimate,'estɪmeɪt,,估计； 评价 (vt.)；估计； 评价； 看法 (n.),,,
diploma,dɪ'pləumə,,毕业文凭， 毕业证书， 资格证书 (n.),,,
exhibit,ɪg'zɪbɪt,,显示；陈列，展览 (vt.)；展览品 (n.),,,
brand,brænd,,商标，牌子 (n.)；铭刻， 打烙印于； 加污名于， 谴责 (vt.),,,
suspension,sə'spenʃn,,暂停， 中止； 暂令停止参加， 暂时剥夺； 悬架， 悬置机构； 悬浮液； 悬， 挂， 吊 (n.),,,
alcohol,'ælkəhɒl,,酒精， 乙醇 (n.),,,
inevitable,ɪn'evɪtəbl,,不可避免的， 必然的 (adj.),,,
deny,dɪ'naɪ,,否定， 拒绝相信 (vt.),,,
trench,trentʃ,,沟， 沟渠 (n.),,,
subtract,səb'trækt,,减， 减去； 去掉 (vt.),,,
recreation,ˌrekri'eɪʃn,,娱乐活动， 消遣 (n.),,,
frustration,frʌ'streɪʃn,,挫败， 挫折， 受挫 (n.),,,
allowance,ə'lauəns,,津贴， 补贴； 零用钱 (n.),,,
hurricane,'hʌrɪkən,,飓风 (n.),,,
hike,haɪk,,徒步旅行 (vi.)；徒步旅行；增加，上升 (n.)；提高 (vt.),,,
ancient,'eɪnʃənt,,古代的， 古老的； 年老的， 看上去很老的 (adj.),,,
mission,'mɪʃn,,使命， 任务； 使团 (n.),,,
cognitive,'kɒgnətɪv,,认知的， 认识能力的 (adj.),,,
adopt,ə'dɒpt,,收养； 采用， 采取； 正式通过， 批准 (vt.),,,
expire,ɪk'spaɪə,,期满， 终止； 断气， 死亡 (vi.),,,
smuggle,'smʌgl,,走私， 非法私运； 偷运， 偷带 (vt.),,,
hustle,'hʌsl,,催促，赶紧做；猛推，挤，强迫 (v.)；忙碌， 奔忙； 挤 (n.),,,
oppose,ə'pəuz,,反对， 反抗 (vt.),,,
device,dɪ'vaɪs,,器械， 装置； 设计； 手段， 策略 (n.),,,
commentary,'kɒməntri,,实况报道， 解说词； 评论， 评论文章 (n.),,,
sue,suː,,控告， 起诉； 要求， 请求 (v.),,,
conservative,kən'sɜːvətɪv,,保守的，守旧的；不时兴的，传统的 (adj.)；保守的人 (n.),,,
belly,'beli,,肚子， 腹部 (n.),,,
access,'ækses,,接近；通道，入口；接近的机会 (n.)；存取 (vt.),,,
conference,'kɒnfərəns,,会议， 讨论会； 讨论， 商谈 (n.),,,
primitive,'prɪmətɪv,,原始的，早期的；简单的；粗糙的 (adj.)；原人； 原始事物 (n.),,,
knob,nɒb,,球形把手， 球形柄； 旋钮； 小块 (n.),,,
advisable,əd'vaɪzəbl,,可取的； 适当的 (adj.),,,
overcome,ˌəuvə'kʌm,,战胜， 克服； 压倒， 使受不了 (vt.),,,
cabin,'kæbɪn,,小屋； 船舱， 机舱 (n.),,,
recite,rɪ'saɪt,,背诵， 朗诵； 列举， 一一说出 (v.),,,
oppress,ə'pres,,压迫， 压制； 使沉重， 使烦恼 (vt.),,,
current,'kʌrənt,,当前的，通用的；流行的，流传的 (adj.)；潮流； 电流； 趋势， 倾向 (n.),,,
heel,hiːl,,脚后跟， 踵； 后跟 (n.),,,
gloom,gluːm,,昏暗， 阴暗； 忧郁， 沮丧 (n.),,,
adore,ə'dɔː,,崇拜， 敬慕； 爱慕， 热爱； 非常喜欢 (vt.),,,
persist,pə'sɪst,,坚持， 持续 (vi.),,,
caution,'kɔːʃn,,小心，谨慎；注意，警告 (n.)；警告， 劝…小心 (vt.),,,
offensive,ə'fensɪv,,冒犯的，无礼的，使人不快的；进攻的，攻击性的 (adj.)；进攻， 攻势 (n.),,,
texture,'tekstʃə,,质地； 结构 (n.),,,
closet,'klɒzɪt,,私下的；隐蔽的 (adj.)；橱，壁橱 (n.)；把…引进密室会谈 (vt.),,,
speculate,'spekjuleɪt,,推测， 推断； 投机， 做投机买卖 (v.),,,
dismantle,dɪs'mæntl,,拆开， 拆卸 (vt.),,,
monster,'mɒnstə,,大的， 庞大的 (adj.)；怪物；极其残酷的人；巨人，巨兽，巨大的东西 (n.),,,
bud,bʌd,,发芽， 萌芽 (vi.)；花蕾，叶芽 (n.),,,
confirm,kən'fɜːm,,证实， 肯定； 确认； 批准 (vt.),,,
bug,bʌg,,虫子；小病；故障，缺陷；窃听器 (n.)；烦扰， 纠缠； 在…装窃听器 (vt.),,,
prescient,'presiənt,,预知的， 预见的 (adj.),,,
acquaint,ə'kweɪnt,,使认识， 使了解； 使熟悉 (vt.),,,
elastic,ɪ'læstɪk,,有弹性的； 灵活的 (adj.)；松紧带 (n.),,,
consequent,'kɒnsɪkwənt,,作为结果的， 随之发生的 (adj.),,,
vast,vɑːst,,巨大的， 大量的； 浩瀚的 (adj.),,,
intervene,ˌɪntə'viːn,,干涉， 干预； 干扰， 阻挠 (vi.),,,
symbol,'sɪmbl,,象征； 符号， 标志 (n.),,,
ignite,ɪg'naɪt,,着火 (vi.)；点燃，引发 (vt.),,,
commercial,kə'mɜːʃl,,商业的， 商务的； 商品化的， 商业性的 (adj.),,,
revelation,ˌrevə'leɪʃn,,被提示的真相， 新发现； 揭示， 透露， 显示 (n.),,,
available,ə'veɪləbl,,现成可使用的， 通用的； 可取的； 联系的； 可得到的 (adj.),,,
innumerable,ɪ'njuːmərəbl,,无数的， 数不清的 (adj.),,,
advocate,'ædvəkeɪt；-ət,,拥护， 提倡， 主张 (vt.)；拥护者， 提倡者； 辩护者， 律师 (n.),,,
confine,kən'faɪn,,限制，使局限；使不外出，禁闭 (vt.),,,
quest,kwest,,寻找， 搜索； 追求 (n.),,,
frequency,'friːkwənsi,,屡次， 次数， 频率； 经常发生 (n.),,,
elicit,i'lɪsɪt,,诱出， 探出 (vt.),,,
relegate,'relɪgeɪt,,使降位， 使降级； 把…委托给 (vt.),,,
trivial,'trɪviəl,,琐碎的， 不重要的 (adj.),,,
burial,'beriəl,,葬， 掩埋； 葬礼 (n.),,,
luggage,'lʌgɪdʒ,,行李 (n.),,,
drawback,'drɔːbæk,,缺点， 欠缺； 不利条件 (n.),,,
longevity,lɒn'dʒevəti,,长寿， 寿命 (n.),,,
military,'mɪlətri,,军事的；军用的 (adj.)；军队， 武装力量 (n.),,,
dynamic,daɪ'næmɪk,,动力的， 动力学的； 动态的； 有活力的， 有生气的 (adj.),,,
wardrobe,'wɔːdrəub,,衣柜； 全部衣物 (n.),,,
reluctant,rɪ'lʌktənt,,不情愿的， 勉强的 (adj.),,,
conscientious,ˌkɒnʃi'enʃəs,,认真的， 勤勤恳恳的 (adj.),,,
passion,'pæʃn,,激情， 热情； 酷爱 (n.),,,
generate,'dʒenəreɪt,,发生， 引起； 生殖 (vt.),,,
extreme,ɪk'striːm,,极度的；最后的 (adj.)；极端， 过分 (n.),,,
tuck,tʌk,,把边塞到下面；把…夹入，把…藏入 (vt.)；褶， 裥 (n.),,,
authoritative,ɔː'θɒrətətɪv,,有权威性的， 可信的； 专断的， 命令式的 (adj.),,,
athlete,'æθliːt,,运动员， 体育家 (n.),,,
upright,'ʌpraɪt,,挺直着， 竖立着 (adv.)；垂直的；正直的，诚实的 (adj.),,,
extract,ɪk'strækt,,取出，抽出；采掘，提炼，榨取；获得，索取；摘录['3kstrækt] (vt.)；摘录， 选段； 提出物， 精， 汁 (n.),,,
obscure,əb'skjuə,,不著名的，不重要的；费解的，模糊不清的 (adj.)；使变糊， 掩盖 (vt.),,,
dismay,dɪs'meɪ,,失望，气馁；惊恐 (n.)；使失望， 使气馁； 使惊恐 (vt.),,,
expend,ɪk'spend,,花费， 消费； 消耗 (vt.),,,
forge,fɔːdʒ,,打制， 锻造； 伪造 (vt.),,,
demonstrate,'demənstreɪt,,说明， 论证； 表露 (vt.),,,
region,'riːdʒən,,地区， 地带， 区域； 范围， 幅度 (n.),,,
deceive,dɪ'siːv,,行骗 (vi.)；欺骗，蒙蔽 (vt.),,,
preview,'priːvjuː,,预映， 预演； 预告 (n.),,,
ingenious,ɪn'dʒiːniəs,,设计独特的， 别致的， 巧妙的； 灵巧的， 善于创造发明的 (adj.),,,
questionnaire,ˌkwestʃə'neə,,问卷， 征求意见表 (n.),,,
breakthrough,'breɪkθruː,,突破， 突破性进展， 重要的新发现 (n.),,,
snack,snæk,,快餐， 小吃， 点心 (n.),,,
yoke,jəuk,,牛轭；束缚，枷锁 (n.)；结合， 联结 (vt.),,,
destination,ˌdestɪ'neɪʃn,,目的地， 终点； 目标 (n.),,,
throne,θrəun,,御座， 宝座； 王位， 王权 (n.),,,
privacy,'praɪvəsi,,个人自由； 隐私， 私生活， 私事 (n.),,,
reciprocal,rɪ'sɪprəkl,,相互的； 互惠的 (adj.),,,
vertical,'vɜːtɪkl,,垂直的， 竖式的 (adj.),,,
inventory,'ɪnvəntri,,详细目录， 存货清单 (n.),,,
vivid,'vɪvɪd,,鲜艳的； 生动的， 栩栩如生的 (adj.),,,
flush,flʌʃ,,发红 (vi.)；齐平的， 同高的 (adj.),,,
heir,eə,,继承人 (n.),,,
screw,skruː,,螺丝 (n.)；用螺钉固定， 拧， 拧紧 (vt.),,,
kit,kɪt,,成套工具，成套用品；配套元件 (n.)；装备 (vt.),,,
virtue,'vɜːtjuː,,善， 美德； 优点， 长处 (n.),,,
emphasize,'emfəsaɪz,,强调， 着重 (vt.),,,
turnover,'tɜːnəuvə,,营业额， 成交量； 人员调整， 人员更替率 (n.),,,
mortal,'mɔːtl,,终有一死的；致命的；你死我活的，不共戴天的 (adj.)；凡人， 人类 (n.),,,
coverage,'kʌvərɪdʒ,,新闻报道； 覆盖范围 (n.),,,
figure,'fɪgə,,出现；合乎情理 (vi.)；数字；人物；算术；体型，风姿；轮廓；画像，塑像；图，图形 (n.)；计算； 认为， 猜想 (vt.),,,
brutal,'bruːtl,,野兽般的， 残忍的； 无情的， 冷酷的， 难以忍受的 (adj.),,,
slight,slaɪt,,轻微的，微小的 (adj.)；侮慢；轻视，冷落 (v.),,,
ore,ɔː,,矿， 矿石 (n.),,,
corrupt,kə'rʌpt,,堕落的，腐败的，贪赃舞弊的 (adj.)；腐蚀， 使堕落 (vt.),,,
preclude,prɪ'kluːd,,排除； 阻止， 妨碍 (vt.),,,
previous,'priːviəs,,先的， 前的， 以前的 (adj.),,,
regime,reɪ'ʒiːm,,政治制度， 政权 (n.),,,
transmit,trænz'mɪt,,传送， 传递； 传染； 播送， 发射 (vt.),,,
commemorate,kə'meməreɪt,,纪念， 庆祝 (vt.),,,
argue,'ɑːgjuː,,争论，争辩，辩论 (vi.)；主张； 说服 (vt.),,,
consumption,kən'sʌmpʃn,,消耗， 消费； 肺病 (n.),,,
premature,'premətʃə,,比预期时间早的； 不成熟的， 仓促的 (adj.),,,
superior,suː'pɪəriə,,上级的，较高的；优越的；有优越感的，高傲的 (adj.)；上级， 长官 (n.),,,
drought,draut,,干旱， 旱灾 (n.),,,
periodical,ˌpɪəri'ɒdɪkl,,周期的； 定期的； 时而发生的 (adj.)；期刊 (n.),,,
leaflet,'liːflət,,散发传单 (v.)；传单，散页印刷品，小册子 (n.),,,
accessory,ək'sesəri,,附件， 零件， 配件； 装饰品； 同谋， 帮凶， 包庇犯 (n.),,,
compromise,'kɒmprəmaɪz,,妥协； 危及； 放弃 (v.)；妥协，和解；折中办法 (n.),,,
retort,rɪ'tɔːt,,反驳， 回嘴 (n&v.),,,
electrify,ɪ'lektrɪfaɪ,,使充电， 使电气化； 使激动， 使兴奋 (vt.),,,
seminar,'semɪnɑː,,研究班， 研讨会 (n.),,,
fringe,frɪndʒ,,附加的 (adj.)；刘海；饰以流苏的边；边缘，外围 (n.)；成为…的边缘 (vt.),,,
competition,ˌkɒmpə'tɪʃn,,比赛； 竞争 (n.),,,
beyond,bɪ'jɒnd,,在更远处， 再往后 (adv.)；在…的那边，远于；迟于；越出 (prep.),,,
hazard,'hæzəd,,危险，公害 (n.)；尝试着做， 冒…风险 (vt.),,,
justify,'dʒʌstɪfaɪ,,证明…是正当的 (vt.),,,
dreadful,'dredfl,,糟透了的， 极不合意的； 极端的， 极其大的； 可怕的 (adj.),,,
voluntary,'vɒləntri,,自愿的， 志愿的 (adj.),,,
connection,kə'nekʃn,,连接； 联系； 连接物， 连接点； 亲戚 (n.),,,
proof,pruːf,,耐…的， 能防…的 (adj.)；证据，证明；校样，样张 (n.),,,
militant,'mɪlɪtənt,,激进的；好斗的 (adj.)；激进分子， 斗士 (n.),,,
simulate,'sɪmjuleɪt,,模仿， 模拟； 假装， 冒充 (vt.),,,
intricacy,'ɪntrɪkəsi,,错综复杂； (n.),,,
phase,feɪz,,阶段； 方面； 相， 相位 (n.),,,
dilute,daɪ'luːt,,稀释的， 冲淡的 (adj.)；稀释，冲淡 (vt.),,,
inclusive,ɪn'kluːsɪv,,包括一切的， 包括一切费用在内的； 所有数目包括在内的 (adj.),,,
efficiency,ɪ'fɪʃnsi,,效率； 功效， 效能 (n.),,,
ethnic,'eθnɪk,,种族的 (adj.),,,
spectacle,'spektəkl,,演出， 场面； 景象， 壮观； 眼镜 (n.),,,
overhead,əʊvə'hed,,在头顶上 (adv.)；在头顶上的；架空的 (adj.)；经常费用， 管理费用 (n.),,,
contract,'kɒntrækt,,缩小； 订合同； 感染， 染上 (v.)；契约， 合同 (n.),,,
conclude,kən'kluːd,,结束， 终了 (vi.)；推断出，推论出；缔结，议定 (vt.),,,
profitable,'prɒfɪtəbl,,有利可图的， 有益的 (adj.),,,
misfortune,ˌmɪs'fɔːtʃʊːn,,不幸， 厄运， 逆境； 不幸事故， 灾难， 灾祸 (n.),,,
comprehension,ˌkɒmprɪ'henʃn,,理解， 理解力， 领悟； 理解力测验 (n.),,,
susceptible,sə'septəbl,,易受影响的； 过敏的； 能经受的， 容许的 (adj.),,,
leather,'leðə,,皮革； 皮革制品 (n.),,,
insight,'ɪnsaɪt,,洞察力； 洞悉， 深刻的见解 (n.),,,
intact,ɪn'tækt,,完整无缺的； 未经触动的； 未受损伤的 (adj.),,,
instrumental,ˌɪnstrə'mentl,,起作用的， 有帮助的； 用乐器演奏的 (adj.),,,
fabric,'fæbrɪk,,织物， 纺织品； 结构 (n.),,,
revolutionary,ˌrevə'luːʃənəri,,革命的；革新的 (adj.)；革命者 (n.),,,
unemployment,ˌʌnɪm'plɔɪmənt,,失业， 失业人数 (n.),,,
juvenile,'dʒuːvənaɪl,,少年的，少年特有的；幼稚的，不成熟的 (adj.)；未成年人， 少年 (n.),,,
force,fɔːs,,强迫；用力推动，用力打开 (vt.)；军队， 兵力； 暴力， 武力； 力， 力气； 影响力， 效力 (n.),,,
sympathetic,ˌsɪmpə'θetɪk,,同情的； 和谐的； 赞同的， 支持的； 合意的 (adj.),,,
periodic,ˌpɪəri'ɒdɪk,,周期的， 定期的， 时而发生的 (adj.),,,
distribution,ˌdɪstrɪ'bjuːʃn,,分发， 分配， 分布 (n.),,,
derive,dɪ'raɪv,,起源， 衍生 (vi.)；取得，得到；追溯…的起源或来由 (vt.),,,
capacity,kə'pæsəti,,容量； 能力； 能量； 才能； 身份， 地位 (n.),,,
cope,kəup,,应付， 处理 (vi.),,,
overhear,ˌəuvə'hɪə,,无意中听到， 偷听到 (vt.),,,
dart,dɑːt,,猛冲，飞奔 (vi.)；投射 (vt.)；飞镖， 飞镖游戏； 急驰， 飞奔 (n.),,,
flaw,flɔː,,缺点， 瑕疵， 缺陷 (n.),,,
saturate,'sætʃəreɪt,,使湿透， 浸透； 使充满， 使饱和 (vt.),,,
feature,'fiːtʃə,,特征，特色；面貌；特写，专题节目；故事片 (n.)；突出； 由…主演 (vt.),,,
flat,flæt,,平直地； 直截了当地 (adv.)；平的；固定的；漏气的；单调的，沉闷的；浅的 (adj.)；一套房间，单元住宅 (n.),,,
assert,ə'sɜːt,,肯定地说， 断言； 维护， 坚持； 坚持己见 (vt.),,,
climax,'klaɪmæks,,高潮， 最令人兴奋的部分 (n.),,,
recall,rɪ'kɔːl,,回忆； 召回， 叫回； 收回， 撤销 (vt.),,,
rectangular,rek'tæŋgjələ,,长方形的， 矩形的 (adj.),,,
flap,flæp,,飘动， 拍动； 振翅 (vi.)；片状垂悬物；飘动，摆动，振动；激动，慌忙状态 (n.)；使拍动，使飘动 (vt.),,,
precise,prɪ'saɪs,,精确的， 准确的； 严谨的 (adj.),,,
sensible,'sensəbl,,明智的， 合情理的 (adj.),,,
objection,əb'dʒekʃn,,反对， 异议； 反对的理由 (n.),,,
precious,'preʃəs,,珍贵的， 宝贵的 (adj.),,,
contrive,kən'traɪv,,谋划， 策划； 设法做到； 设计， 想出 (vt.),,,
inhabitant,ɪn'hæbɪtənt,,居民， 住户 (n.),,,
fraction,'frækʃn,,小部分， 片断； 【数】 分数 (n.),,,
token,'təukən,,象征性的， 装样子的 (adj.)；筹码；信物，标志，纪念品；代金券，礼券 (n.),,,
emotion,ɪ'məuʃn,,情感， 感情； 激动 (n.),,,
massive,'mæsɪv,,大的， 大而重的； 大块的； 大量的， 大规模的 (adj.),,,
assess,ə'ses,,对估价； 评价， 评论 (vt.),,,
mingle,'mɪŋgl,,混合起来， 相混合； 相交往， 相往来 (vi.)；使混合，使相混 (vt.),,,
prescription,prɪ'skrɪpʃn,,处方， 药方， 药； 开处方， 开药方 (n.),,,
spectator,spek'teɪtə,,观众， 旁观者 (n.),,,
edible,'edəbl,,可以吃的， 可食用的 (adj.),,,
prone,prəun,,易于…的， 很有可能…的； 俯卧的 (adj.),,,
chorus,'kɔːrəs,,合唱队；合唱，合唱曲；副歌，叠句；齐声，齐声说的话 (n.)；齐声说， 随声附和 (vt.),,,
owe,əu,,欠； 应把…归功于； 感激， 感恩 (vt.),,,
asset,'æset,,资产， 财产； 有价值的特性或技能， 优点 (n.),,,
exposition,ˌekspə'zɪʃn,,阐述， 讲解； 展览会， 博览会 (n.),,,
minimum,'mɪnɪməm,,最低的， 最小的 (adj.)；最低限度，最小量 (n.),,,
apology,ə'pɒlədʒi,,道歉， 认错， 谢罪 (n.),,,
reveal,rɪ'viːl,,揭露， 泄露； 展现， 显示 (vt.),,,
adequate,'ædɪkwət,,足够的； 可以胜任的 (adj.),,,
owl,aul,,猫头鹰 (n.),,,
cork,kɔːk,,软木，软木塞 (n.)；用瓶塞塞住 (vt.),,,
tremendous,trə'mendəs,,极大的， 非常的； 精彩的， 了不起的 (adj.),,,
norm,nɔːm,,标准， 规范； 准则 (n.),,,
condense,kən'dens,,使冷凝， 使凝结； 浓缩， 压缩， 简缩 (vt.),,,
impetus,'ɪmpɪtəs,,推动， 促进， 刺激； 推动力 (n.),,,
indignation,ˌɪndɪg'neɪʃn,,愤怒， 愤慨， 义愤 (n.),,,
barrier,'bæriə,,栅栏； 检票口； 屏障； 障碍， 隔阂 (n.),,,
realistic,ˌrɪːə'lɪstɪk,,现实的； 实际可行的； 现实主义的， 逼真的 (adj.),,,
divert,daɪ'vɜːt,,使转向， 使改道； 转移， 转移…的注意力； 使娱乐， 使消遣 (vt.),,,
conspicuous,kən'spɪkjuəs,,显眼的， 明显的 (adj.),,,
verse,vɜːs,,诗， 诗句 (n.),,,
criminal,'krɪmɪnl,,犯罪的， 刑事的 (adj.)；犯人，罪犯，刑事犯 (n.),,,
furious,'fjuəriəs,,狂怒的， 暴怒的； 强烈的， 激烈的 (adj.),,,
obesity,əu'biːsəti,,过度肥胖 (n.),,,
