word,phonetic,pos,meaning,example,example_trans,image_url
flourishment,,n.,n. 繁荣,,,
fill,fɪl,n.,n. 满足；填满的量；装填物；vt. 装满，使充满；满足；堵塞；任职；vi. 被充满，膨胀,,,
fingers,ˈfɪŋɡəs,n.,n. 手指头，指头（finger复数）；梳状剔除器；v. 用指弹奏（finger的第三人称单数）,,,
freezer,ˈfriːzə(r),n.,n. 冰箱；冷冻库；制冷工,,,
French style,,un.,un. 法国式；纵切青刀豆丝,,,
fresh food,,, 新鲜食物；新鲜食品；鲜美的食物,,,
frequency,ˈfriːkwənsi,n.,n. 频率；频繁,,,
front,frʌnt,n.,n. 前面；正面；前线；adj. 前面的；正面的；vt. 面对；朝向；对付；vi. 朝向；adv. 在前面；向前,,,
front desk,ˌfrʌnt ˈdesk,n.,n. 总台,,,
frustration,frʌˈstreɪʃ(ə)n,n.,n. 挫折,,,
fringe,frɪndʒ,n.,n. 边缘；穗；刘海；adj. 边缘的；附加的；vt. 加穗于,,,
font,fɒnt,n.,n. 字体；字形；泉；洗礼盘，圣水器,,,
freight,freɪt,n.,n. 货运；运费；船货；vt. 运送；装货；使充满,,,
focus,ˈfəʊkəs,n.,n. 焦点；中心；清晰；焦距；vt. 使集中；使聚焦；vi. 集中；聚焦；调节焦距,,,
formats,'fɔ:mæts,n.,n. [计] 格式（format的复数）；幅度,,,
football,ˈfʊtbɔːl,n.,n. 足球，橄榄球；vi. 踢足球；打橄榄球,,,
folded,ˈfəʊldɪd,adj.,adj. 折叠的；褶曲的；v. 折叠；交叉合拢；失败垮台；把牲畜关在栏中（fold的过去分词）,,,
funding,ˈfʌndɪŋ,n.,n. 提供资金；用发行长期债券的方法来收回短期债券；v. 提供资金；积存（fund的ing形式）,,,
fountain,ˈfaʊntən,n.,n. 喷泉，泉水；源泉,,,
fuel,ˈfjuːəl,n.,n. 燃料；刺激因素；vt. 供以燃料，加燃料；vi. 得到燃料,,,
future,ˈfjuːtʃə(r),n.,n. 未来；前途；期货；将来时；adj. 将来的，未来的,,,
future career,,,无,,,
further training,,, 进修；深造；深造进修,,,
garbage,ˈɡɑːbɪdʒ,n.,n. 垃圾；废物,,,
germs,dʒə:mz,n.,n. [微] 细菌；[基医] 病菌（germ的复数形式）；致病菌；v. 发生（germ的单三形式）；萌芽,,,
gate,ɡeɪt,n.,n. 大门；出入口；门道；vt. 给…装大门,,,
gallery,ˈɡæləri,n.,n. 画廊；走廊；旁听席；地道；vt. 在…修建走廊；在…挖地道；vi. 挖地道,,,
geese,ɡiːs,n.,n. 鹅（goose复数）,,,
generation,ˌdʒenəˈreɪʃn,n.,n. 一代；产生；一代人；生殖,,,
geographical,ˌdʒiːəˈɡræfɪk(ə)l,adj.,adj. 地理的；地理学的,,,
gloves,ɡlʌvz,n.,n. [服装] 手套（glove的复数）；v. 给…戴手套（glove的三单形式）,,,
glue,ɡluː,n.,n. 胶；各种胶合物；vt. 粘合；似胶般固着于,,,
girl club,,,无,,,
goldfish,ˈɡəʊldfɪʃ,n.,n. 金鱼,,,
goods,ɡʊdz,n.,n. 商品；动产；合意的人；真本领,,,
gradual,ˈɡrædʒuəl,n.,n. 弥撒升阶圣歌集；adj. 逐渐的；平缓的,,,
grammar,ˈɡræmə(r),n.,n. 语法；语法书,,,
grant,ɡrɑːnt,n.,n. 拨款；[法] 授予物；vt. 授予；允许；承认；vi. 同意,,,
graphics,ˈɡræfɪks,n.,n. [测] 制图学；制图法；图表算法,,,
grey,ɡreɪ,n.,n. 灰色；adj. 灰色的；灰白的；vt. 使变成灰色；使变老；vi. 变成灰色；老化,,,
growth opportunities,,, 增长机会; 成长机会（growth opportunity的复数）,,,
grandfather,ˈɡrænfɑːðə(r),n.,n. 祖父；始祖；vt. 不受新规定限制,,,
grandmother,ˈɡrænmʌðə(r),n.,n. 祖母；女祖先；vt. 当…的祖母；vi. 当祖母,,,
grocery,ˈɡrəʊsəri,n.,n. 食品杂货店；食品杂货,,,
growing,ˈɡrəʊɪŋ,v.,v. 生长（grow的ing形式）；adj. 发展的；成长的,,,
guard,ɡɑːd,n.,n. 守卫；警戒；护卫队；防护装置；vi. 警惕；vt. 保卫；监视,,,
guessing,,v.,v. 猜测；推测；认为（guess的现在分词）,,,
guitar,ɡɪˈtɑː(r),n.,n. 吉他，六弦琴；vi. 弹吉他,,,
half,hɑːf,n.,n. 一半；半场；半学年；adj. 一半的；不完全的；半途的；adv. 一半地；部分地,,,
hall,hɔːl,n.,n. 过道，门厅，走廊；会堂；食堂；学生宿舍；大厅，前厅；娱乐中心，会所,,,
hat,hæt,n.,n. 帽子；vt. 给……戴上帽子；vi. 供应帽子；制造帽子,,,
harbours,ˈhɑːbə(r),n.,n. 海港，港口( harbour的名词复数 )；v. 庇护( harbour的第三人称单数 ); 怀着; 包含; 藏有,,,
hardware,ˈhɑːdweə(r),n.,n. 计算机硬件；五金器具,,,
help desk,ˈhelp desk,n.,n. （商业公司的）咨询服务；（尤指有关电脑问题的）技术支持服务,,,
height,haɪt,n.,n. 高地；高度；身高；顶点,,,
herbivorous,hɜːˈbɪvərəs,adj.,adj. [动] 食草的,,,
herds,,n.,n. 畜群；大量（herd的复数）；人群；v. 聚在一起；结交（herd的三单形式）,,,
hero,ˈhɪərəʊ,n.,n. 英雄；男主角，男主人公,,,
hill,hɪl,n.,n. 小山；丘陵；斜坡；山冈,,,
hire,ˈhaɪə(r),n.,n. 雇用，租用；租金，工钱；vt. 雇用；出租；vi. 雇用，租用；受雇,,,
honest,ˈɒnɪst,adj.,adj. 诚实的，实在的；可靠的；坦率的,,,
honey,ˈhʌni,n.,n. 蜂蜜；宝贝；甜蜜；adj. 甘美的；蜂蜜似的；vt. 对…说甜言蜜语；加蜜使甜；vi. 奉承；说甜言蜜语,,,
hook,hʊk,n.,n. 挂钩，吊钩；vt. 钩住；引上钩；vi. 钩住；弯成钩状,,,
horror,ˈhɒrə(r),n.,n. 惊骇；惨状；极端厌恶；令人恐怖的事物,,,
hostel,ˈhɒst(ə)l,n.,n. 旅社，招待所（尤指青年旅社）,,,
hospitality,ˌhɒspɪˈtæləti,n.,n. 好客；殷勤,,,
hothouse,ˈhɒthaʊs,n.,n. 温室；温床；adj. 温室的；过分保护的；娇弱的,,,
hour,ˈaʊə(r),n.,n. 小时；钟头；课时；…点钟,,,
hunger,ˈhʌŋɡə(r),n.,n. 饿，饥饿；渴望；vt. 使……挨饿；vi. 渴望；挨饿,,,
humidity,hjuːˈmɪdəti,n.,n. [气象] 湿度；湿气,,,
humor,ˈhjuːmə(r),n.,n. 幽默，诙谐；心情；vt. 迎合，迁就；顺应,,,
hurry up,'hʌrɪ ʌp,na.,na. 催促；赶快,,,
immigration,ˌɪmɪˈɡreɪʃ(ə)n,n.,n. 外来移民；移居,,,
immune,ɪˈmjuːn,n.,n. 免疫者；免除者；adj. 免疫的；免于……的，免除的,,,
impact,ˈɪmpækt,vi.,vi. 影响；撞击；冲突；压紧（on，upon，with）；n. 影响；效果；碰撞；冲击力；vt. 挤入，压紧；撞击；对…产生影响,,,
important,ɪmˈpɔːtnt,adj.,adj. 重要的，重大的；有地位的；有权力的,,,
incineration plant,,, 焚烧车间；焚烧工厂；焚化厂,,,
index,ˈɪndeks,n.,n. 指标；指数；索引；指针；vt. 指出；编入索引中；vi. 做索引,,,
individual,ˌɪndɪˈvɪdʒuəl,n.,n. 个人，个体；adj. 个人的；个别的；独特的,,,
independent,ˌɪndɪˈpendənt,n.,n. 独立自主者；无党派者；adj. 独立的；单独的；无党派的；不受约束的,,,
indoor,ˈɪndɔː(r),adj.,adj. 室内的，户内的,,,
influence,ˈɪnfluəns,n.,n. 影响；势力；感化；有影响的人或事；vt. 影响；改变,,,
informal,ɪnˈfɔːml,adj.,adj. 非正式的；不拘礼节的；随便的；通俗的；日常使用的,,,
ingredients,ɪnˈɡriːdiənts,n.,n. 材料；佐料,,,
injury,ˈɪndʒəri,n.,n. 伤害，损害；受伤处,,,
inside,ˌɪnˈsaɪd,prep.,prep. 少于；在…之内；n. 里面；内部；内情；内脏；adj. 里面的；内部的；秘密的；adv. 在里面,,,
instinct,ˈɪnstɪŋkt,n.,n. 本能，直觉；天性；adj. 充满着的,,,
instructions,ɪn'strʌkʃənz,n.,n. 指令；说明（instruction的复数形式）,,,
insulation,ˌɪnsjuˈleɪʃ(ə)n,n.,n. 绝缘；隔离，孤立,,,
integrate,ˈɪntɪɡreɪt,n.,n. 一体化；集成体；adj. 整合的；完全的；vi. 求积分；取消隔离；成为一体；vt. 使…完整；使…成整体；求…的积分；表示…的总和,,,
intelligence,ɪnˈtelɪdʒəns,n.,n. 智力；情报工作；情报机关；理解力；才智，智慧；天分,,,
intact,ɪnˈtækt,adj.,adj. 完整的；原封不动的；未受损伤的,,,
interaction,ˌɪntərˈækʃ(ə)n,n.,n. 相互作用；[数] 交互作用；n. 互动,,,
intensive,ɪnˈtensɪv,n.,n. 加强器；adj. 加强的；集中的；透彻的；加强语气的,,,
introduction,ˌɪntrəˈdʌkʃn,n.,n. 介绍；引进；采用；入门；传入,,,
invitations,,n.,n. 邀请函；邀约（invitation的复数）,,,
investment,ɪnˈvestmənt,n.,n. 投资；投入；封锁,,,
irrigation,ˌɪrɪˈɡeɪʃn,n.,n. 灌溉；[临床] 冲洗；冲洗法,,,
island,ˈaɪlənd,n.,n. 岛；岛屿；安全岛；岛状物；adj. 岛的；vt. 孤立；使成岛状,,,
isolation,ˌaɪsəˈleɪʃn,n.,n. 隔离；孤立；[电] 绝缘；[化学] 离析,,,
issue,ˈɪʃuː,n.,n. 问题；流出；期号；发行物；vt. 发行，发布；发给；放出，排出；vi. 发行；流出；造成…结果；传下,,,
jazz,dʒæz,n.,n. 爵士乐，爵士舞；喧闹；vi. 奏爵士乐，跳爵士舞；游荡；vt. 奏爵士乐；使活泼；adj. 爵士乐的；喧吵的,,,
jet engine,ˈdʒet endʒɪn,n.,n. 喷气式发动机,,,
jewelry,'dʒuːəlrɪ,n.,n. 珠宝；珠宝类,,,
jogging,ˈdʒɒɡɪŋ,n.,n. 慢跑；v. 慢跑（jog的ing形式）；轻推；唤起,,,
journalism,ˈdʒɜːnəlɪz(ə)m,n.,n. 新闻业，新闻工作；报章杂志,,,
journalists,'dʒə:nəlists,n.,n. 新闻记者（journalist的复数）,,,
joke,dʒəʊk,n.,n. 玩笑，笑话；笑柄；vt. 开…的玩笑；vi. 开玩笑,,,
judo,ˈdʒuːdəʊ,n.,n. （日）柔道；adj. 柔道的；柔道术的,,,
junior,ˈdʒuːniə(r),adj.,adj. 年少的；后进的；下级的；n. 年少者，晚辈；地位较低者；大学三年级学生,,,
juice bottles,,,无,,,
kangaroo,ˌkæŋɡəˈruː,n.,n. 袋鼠,,,
keep fit,ˌkiːp ˈfɪt,na.,na. 保持健康,,,
kidney,ˈkɪdni,n.,n. [解剖] 肾脏；腰子；个性,,,
kilometres,"'kɪlə,miːtəz; kɪ'lɒmɪtəz",n.,n. 千米，公里( kilometre的名词复数 ),,,
kindness,ˈkaɪndnəs,n.,n. 仁慈；好意；友好的行为,,,
knees,niːz,,[解剖] 膝,,,
knife,naɪf,n.,n. 刀；匕首；vt. 用刀切；（口）伤害；vi. 劈开；划过,,,
labels,'leibəlz,n.,n. 标签；分类（label的复数形式）；v. 贴标签于；把…称为（label的三单形式）,,,
labour,ˈleɪbə(r),n.,n. （英国）工党,,,
ladders,ˈlædəz,n.,n. 梯子( ladder的名词复数 ); 阶梯; 途径; （紧身裤袜或长筒袜的）滑丝,,,
lamp,læmp,n.,n. 灯；照射器；vt. 照亮；vi. 发亮,,,
lanes,leɪnz,n.,n. 线路，跑道（lane复数形式）,,,
laptops,,,笔记本电脑,,,
lawyer,ˈlɔɪə(r),n.,n. 律师；法学家,,,
law department,,, 法律系；法律部；纽约市法务局,,,
layout,ˈleɪaʊt,n.,n. 布局；设计；安排；陈列,,,
leak,liːk,n.,n. 泄漏；漏洞，裂缝；vt. 使渗漏，泄露；vi. 漏，渗；泄漏出去,,,
leather,ˈleðə(r),n.,n. 皮革；皮革制品；vt. 用皮革包盖；抽打；adj. 皮的；皮革制的,,,
left,left,adj.,adj. 左边的；左派的；剩下的；adv. 在左面；n. 左边；左派；激进分子；v. 离开（leave的过去式）,,,
leg,leɡ,n.,n. 腿；支柱,,,
legroom,ˈleɡruːm; ˈleɡrʊm,n.,n. （车辆、飞机或剧院座位前的）放脚空间；踏脚处,,,
legal action,ˈliːɡ(ə)l ækʃ(ə)n,n.,n. 法律诉讼,,,
letter,ˈletə(r),n.,n. 信；字母，文字；证书；文学，学问；字面意义；vt. 写字母于；vi. 写印刷体字母,,,
leisure,ˈleʒə(r),n.,n. 闲暇；空闲；安逸；adj. 空闲的；有闲的；业余的,,,
length,leŋkθ,n.,n. 长度，长；时间的长短；（语）音长,,,
liable,ˈlaɪəb(ə)l,adj.,adj. 有责任的，有义务的；应受罚的；有…倾向的；易…的,,,
lizard,ˈlɪzəd,n.,n. 蜥蜴；类蜥蜴爬行动物,,,
lids,lɪdz,abbr.,abbr. 入侵检测系统（Linux Intrusion Detection System）,,,
liquid,ˈlɪkwɪd,adj.,adj. 液体的；清澈的；明亮的；易变的；n. 液体，流体；流音,,,
limestone,ˈlaɪmstəʊn,n.,n. [岩] 石灰岩,,,
link,lɪŋk,n.,n. [计] 链环，环节；联系，关系；vt. 连接，连结；联合，结合；vi. 连接起来；联系在一起；将人或物连接或联系起来,,,
live music,,n.,n. 现场音乐,,,
loans,ləʊnz,n.,n. [金融] 贷款（loan的复数形式）；借贷,,,
lose weight,,un.,un. 体重减轻,,,
loud noises,,,无,,,
lungs,lʌŋz,n.,n. [解剖] 肺（lung的复数形式）,,,
luxury,ˈlʌkʃəri,n.,n. 奢侈，奢华；奢侈品；享受；adj. 奢侈的,,,
magic,ˈmædʒɪk,n.,n. 巫术；魔法；戏法；adj. 不可思议的；有魔力的；魔术的,,,
make notes,,un.,un. 打听；记下；审批,,,
maintenance,ˈmeɪntənəns,n.,n. 维护，维修；保持；生活费用,,,
mail,meɪl,n.,n. 邮件；邮政，邮递；盔甲；vt. 邮寄；给…穿盔甲；vi. 邮寄；寄出,,,
mailing list,ˈmeɪlɪŋ lɪst,n.,n. 邮寄名单；邮寄名址录；（计算机中存储的）电邮发送清单,,,
mammals,ˈmæm(ə)lz,n.,n. [古生] 哺乳类；哺乳类动物（mammal的复数）；哺乳纲,,,
man-made,ˌmæn ˈmeɪd,adj.,adj. 人造的；人工的；合成的,,,
manual,ˈmænjuəl,adj.,adj. 手工的；体力的；n. 手册，指南,,,
manufacture,ˌmænjuˈfæktʃə(r),n.,n. 制造；产品；制造业；vt. 制造；加工；捏造；vi. 制造,,,
manufacturers,",mænju'fæktʃərəz",,[经] 制造商；[经] 厂商,,,
marine plants,,, 海洋植物,,,
marriage,ˈmærɪdʒ,n.,n. 结婚；婚姻生活；密切结合，合并,,,
mask,mɑːsk,n.,n. 面具；口罩；掩饰；vi. 掩饰；戴面具；化装；vt. 掩饰；戴面具；使模糊,,,
mat,mæt,n.,n. 垫；垫子；衬边；vt. 缠结；铺席于……上；vi. 纠缠在一起；adj. 无光泽的,,,
matching,ˈmætʃɪŋ,adj.,adj. 相配的；一致的；相称的；n. 匹配；v. 使…相配（match的ing形式）,,,
maximum,ˈmæksɪməm,n.,n. [数] 极大，最大限度；最大量；adj. 最高的；最多的；最大极限的,,,
measurement,ˈmeʒəmənt,n.,n. 测量；[计量] 度量；尺寸；量度制,,,
membership,ˈmembəʃɪp,n.,n. 资格；成员资格；会员身份,,,
middle,ˈmɪd(ə)l,adj.,adj. 中间的，中部的；中级的，中等的；n. 中间，中央；腰部,,,
mild,maɪld,adj.,adj. 温和的；轻微的；淡味的；文雅的；不含有害物质的的；n. （英国的一种）淡味麦芽啤酒,,,
minutes,'minits,n.,n. 分钟（minute的复数）；会议记录；备忘录；v. 把…记录在案；为…测定时间（minute的单三形式）,,,
miss,mɪs,n.,n. 女士，小姐，年轻未婚女子；vt. 错过，想念，缺（勤）,,,
mission statement,ˈmɪʃən steɪtmənt,n.,n. （公司或组织的）宗旨说明,,,
mistake,mɪˈsteɪk,n.,n. 错误；误会；过失；vt. 弄错；误解；vi. 弄错；误解,,,
mixed,mɪkst,adj.,adj. 混合的；形形色色的；弄糊涂的；v. 混合；弄混（mix的过去式和过去分词）,,,
module,ˈmɒdjuːl,n.,n. [计] 模块；组件；模数,,,
model,ˈmɒd(ə)l,n.,n. 模型；典型；模范；模特儿；样式；vt. 模拟；塑造；模仿；vi. 做模型；做模特儿；adj. 模范的；作模型用的,,,
moderate,ˈmɒdərət,adj.,adj. 稳健的，温和的；适度的，中等的；有节制的；vi. 变缓和，变弱；vt. 节制；减轻,,,
moist,mɔɪst,adj.,adj. 潮湿的；多雨的；含泪的；n. 潮湿,,,
monitor,ˈmɒnɪtə(r),n.,n. 监视器；监听器；监控器；显示屏；班长；vt. 监控,,,
morality,məˈræləti,n.,n. 道德；品行，美德,,,
motel,məʊˈtel,n.,n. 汽车旅馆,,,
mother,ˈmʌðə(r),n.,n. 母亲；大娘；女修道院院长；vt. 生下；养育；像母亲般关怀或照管；adj. 母亲的；出生地的,,,
motivation,ˌməʊtɪˈveɪʃn,n.,n. 动机；积极性；推动,,,
motor,ˈməʊtə(r),n.,n. 发动机，马达；汽车；adj. 汽车的；机动的；vi. 乘汽车；vt. 以汽车载运,,,
monuments,,n.,n. 遗迹；纪念物；不朽的功业；有永久价值的作品（monument的复数形式）,,,
moods,muːdz,n.,n. 情绪（mood的复数）,,,
mould,məʊld,vi.,vi. 发霉；vt. 浇铸；用泥土覆盖；n. 模具；霉,,,
movement,ˈmuːvmənt,n.,n. 运动；活动；运转；乐章,,,
myth,mɪθ,n.,n. 神话；虚构的人，虚构的事,,,
mud,mʌd,vt.,vt. 弄脏；用泥涂；vi. 钻入泥中；n. 泥；诽谤的话；无价值的东西,,,
muscle pain,,, 肌肉痛；肌肉疼痛；肌肉酸痛,,,
mushroom,ˈmʌʃrʊm; ˈmʌʃruːm,n.,n. 蘑菇，伞菌；蘑菇形物体；暴发户；adj. 蘑菇的；蘑菇形的；迅速生长的；vi. 迅速增加；采蘑菇；迅速生长,,,
native,ˈneɪtɪv,adj.,adj. 本国的；土著的；天然的；与生俱来的；天赋的；n. 本地人；土产；当地居民,,,
necessary,ˈnesəsəri,adj.,adj. 必要的；必需的；必然的；n. 必需品,,,
necklace,ˈnekləs,n.,n. 项链,,,
neighbours,'neɪbɜ:rz,n.,n. 邻居；同胞；仁慈的人（neighbour的复数）；v. 邻近；亲近（neighbour的三单形式）,,,
negotiation skills,,, 谈判技巧；谈判技能；谈判能力,,,
nursery,ˈnɜːsəri,n.,n. 苗圃；托儿所；温床,,,
normal,ˈnɔːm(ə)l,adj.,adj. 正常的；正规的，标准的；n. 正常；标准；常态,,,
nylon,ˈnaɪlɒn,n.,n. 尼龙，[纺] 聚酰胺纤维；尼龙袜,,,
obligation,ˌɒblɪˈɡeɪʃ(ə)n,n.,n. 义务；职责；债务,,,
occupancy,ˈɒkjəpənsi,n.,n. 居住；占有；占用,,,
offer advice,,,无,,,
olive oil,,n.,n. 橄榄油（用于烹饪和凉拌色拉）,,,
opinion,əˈpɪnjən,n.,n. 意见；主张,,,
opposite,ˈɒpəzɪt,adj.,adj. 相反的；对面的；对立的；n. 对立面；反义词；prep. 在…的对面；adv. 在对面,,,
oral,ˈɔːrəl,n.,n. 口试；adj. 口头的，口述的,,,
order,ˈɔːdə(r),n.,n. 命令；顺序；规则；[贸易] 定单；vt. 命令；整理；定购；vi. 命令；定货,,,
orientation,ˌɔːriənˈteɪʃ(ə)n,n.,n. 方向；定向；适应；情况介绍；向东方,,,
origins,ˈɒrɪdʒɪnz,n.,n. 起源（origin的复数）,,,
ovens,'ʌvnz,n.,n. 烤箱（oven的复数形式）,,,
overseas,ˌəʊvəˈsiːz,adv.,adv. 在海外，海外；adj. 海外的，国外的,,,
outcomes,,n.,n. 产出，结局；效果（outcome的复数）,,,
outstanding,aʊtˈstændɪŋ,adj.,adj. 杰出的；显著的；未解决的；未偿付的；n. 未偿贷款,,,
palace,ˈpæləs,n.,n. 宫殿；宅邸；豪华住宅,,,
pairs,peəz,n.,n. 夫妇；一副（pair的复数）；v. 合作（pair的第三人称单数）；使…成对；为…配搭档,,,
pass,pɑːs,n.,n. 及格；经过；护照；途径；传球；vt. 通过；经过；传递；vi. 经过；传递；变化；终止,,,
patients,'peɪʃ(ə)nts,n.,n. [医] 病人（patient的复数形式）,,,
paragraphs,'pærəɡrɑ:fs,n.,n. 段落（paragraph的复数形式）,,,
participation,pɑːˌtɪsɪˈpeɪʃn,n.,n. 参与；分享；参股,,,
passages,,n.,n. 短文（passage的复数形式）；通路；过客；v. 通过；参加争论（passage的三单形式）,,,
passive,ˈpæsɪv,n.,n. 被动语态；adj. 被动的，消极的；被动语态的,,,
patterns,ˈpætənz,n.,n. 模式（pattern的复数形式）；v. 摹制；用图案装饰；复写（pattern的第三人称单数形式）,,,
peak,piːk,n.,n. 山峰；最高点；顶点；帽舌；adj. 最高的；最大值的；vt. 使达到最高点；使竖起；vi. 消瘦；到达最高点；变憔悴,,,
peak season,,n.,n. 旺季,,,
peer group,,n.,n. 同龄群体；社会地位相同的群体,,,
perfumes,,n.,n. 香水（perfume的复数）；[轻] 香料；v. 使充满香气；撒香水于（perfume的三单形式）,,,
