word,phonetic,pos,meaning,example,example_trans,image_url
passenger,'pæsɪndʒə,n.,n. 乘客，旅客,,,
passer-by,"'pɑ:sə'bai, 'pæs-",n.,n. 过客，过路人,,,
passive,'pæsɪv,a.,a. 被动的,,,
passport,'pɑːspɔːt,n.,n. 护照,,,
past,pɑːst,ad.,ad. 过 n.过去，昔日，往事 prep. 过…，走过某处,,,
patent,'pæt(ə)nt; 'peɪt(ə)nt,n.,n.专利权，专利证书,,,
path,pɑːθ,n.,n. 小道，小径,,,
patience,'peɪʃ(ə)ns,n.,n. 容忍；耐心,,,
patient,'peɪʃ(ə)nt,n.,n. 病人,,,
pattern,'pætərn,n.,n. 式样,,,
pause,pɔːz,n.,n.& vi. 中止，暂停；停止,,,
pay,peɪ,,"(paid, paid) v. 付钱，给…报酬 n. 工资",,,
P.E.,piːiː,,体育(缩) =physical education,,,
P.C.,piːsiː,,个人电脑(缩) =personal computer,,,
pea,piː,n.,n. 豌豆,,,
peace,piːs,n.,n. 和平,,,
peaceful,'piːsfʊl; -f(ə)l,a.,a. 和平的，安宁的,,,
peach,piːtʃ,n.,n. 桃子,,,
pear,peə,n.,n. 梨子，梨树,,,
peasant,'pez(ə)nt,n.,n. 农民；佃农,,,
pedestrian,pə'destriən,n.,n. 步行者，行人,,,
pen,pen,n.,n. 钢笔，笔,,,
pencil,'pens(ə)l; -sɪl,n.,n. 铅笔,,,
pencil-box,ˈpens(ə)l -bɔks,n.,n. 铅笔盒【连字符】,,,
pen-friend,pen- friend,n.,n. 笔友【连字符】,,,
penny,'penɪ,,(英复pence) n. （英）便士；美分,,,
pension,'penʃən,n.,n. 养老金,,,
people,'piːp(ə)l,n.,n. 人，人们；人民,,,
pepper,'pepər,n.,n. 胡椒粉,,,
per,pɜː,prep.,prep. 每，每一,,,
percent,pə'sent,n.,n. 百分之……,,,
percentage,pə'sentɪdʒ,n.,n. 百分率,,,
perfect,ˈpɜ:fɪkt; (for v.) pəˈfekt,a.,a. 完美的，极好的,,,
perform,pər'fɔːrm,v.,v. 表演，履行；行动,,,
performance,pə'fɔːm(ə)ns,n.,n. 演出，表演,,,
performer,pə'fɔːmə(r),n.,n. 表演者，执行者,,,
perfume,pər'fjuːm,n.,n. 香水,,,
perhaps,pəˈhæps,ad.,ad. 可能，或,,,
period,'pɪərɪəd,n.,n. 时期，时代,,,
permanent,'pɜːrmənənt,a.,a. 永久的，永恒的,,,
permission,pər'mɪʃn,n.,"n. 允许,许可,同意",,,
permit,pə'mɪt,vt.,"vt.许可,允许;执照 n.许可证",,,
person,'pɜːs(ə)n,n.,n. 人,,,
personal,'pɜːs(ə)n(ə)l,a.,a. 个人的，私人的,,,
personnel,ˌpɜːrsə'nel,n.,n. 全体人员，职员,,,
personally,'pɜːs(ə)n(ə)lɪ,ad.,ad. 就自己而言,,,
persuade,pə'sweɪd,vt.,vt. 说服，劝说,,,
pest,pest,n.,n. 害虫,,,
pet,pet,n.,n. 宠物，爱畜,,,
petrol,'petr(ə)l,n.,n. 石油,,,
phenomenon,fə'nɑːmɪnən,n.,n. 现象,,,
phone = telephone,fəʊn,v.,v. 打电话 n. 电话，电话机,,,
phone-booth,fəʊn-buːð,n.,n. 公用电话间【连字符】,,,
photo =photograph,ˈfəʊtəʊ,n.,n. 照片,,,
photograph,'foutəgræf,n.,n. 照片,,,
photographer,fə'tɒgrəfə,n.,n. 摄影师,,,
phrase,freɪz,n.,n. 短语；习惯用语,,,
physical,'fɪzɪk(ə)l,a.,a. 身体的；物理的,,,
physician,fɪ'zɪʃn,n.,n.(有行医执照的)医生,,,
physicist,'fɪzɪsɪst,n.,n. 物理学家,,,
physics,'fɪzɪks,n.,n. 物理（学）,,,
pianist,'pɪənɪst,n.,n. 钢琴家,,,
piano,pɪ'ænəʊ,n.,n. 钢琴,,,
pick,pɪk,v.,v. 拾起，采集；挑选,,,
picnic,'pɪknɪk,n.,n.& v. 野餐,,,
picture,'pɪktʃə,n.,n. 图片，画片，照片,,,
pie,paɪ,n.,n. 甜馅饼,,,
piece,piːs,n.,n. 一块（片，张，件…）,,,
pig,pɪg,n.,n. 猪,,,
pile,paɪl,n.,n. 堆,,,
pill,pɪl,n.,n. 药丸，药片,,,
pillow,'pɪləʊ,n.,n. 枕头,,,
pilot,'paɪlət,n.,n. 飞行员,,,
pin,pɪn,n.,"n. 别针 v. 别住, 钉住",,,
pine,paɪn,n.,n. 松树,,,
pineapple,'paɪnæp(ə)l,n.,n. 菠萝,,,
ping-pong,pɪŋ-pɔɡ,n.,n. 乒乓球【连字符】,,,
pink,pɪŋk,a.,a. 粉红色的,,,
pint,paɪnt,n.,n.（液量单位）品脱,,,
pioneer,paɪə'nɪə,n.,n. 先锋，开拓者,,,
pipe,paɪp,n.,n. 管子，输送管,,,
pity,'pɪtɪ,n.,n. 怜悯，同情,,,
place,pleɪs,n.,n. 地方，处所 v. 放置，安置，安排,,,
plain,pleɪn,a.,a. 家常的； 普通的,,,
plan,plæn,n.,n.& v. 计划，打算,,,
plane,pleɪn,n.,n. 飞机,,,
planet,'plænɪt,n.,n. 行星,,,
plant,plɑːnt,vt.,vt. 种植，播种 n. 植物,,,
plastic,'plæstɪk,a.,a. 塑料的,,,
plate,pleɪt,n.,n. 板；片；牌；盘子；盆子,,,
platform,'plætfɔːm,n.,"n. 讲台,(车站的)月台",,,
play,pleɪ,v.,v. 玩；打（球）；游戏；播放 n. 玩耍，戏剧,,,
playroom,'pleɪruːm; -rʊm,n.,n. 游戏室,,,
player,'pleɪə,n.,n. 比赛者，选手,,,
playground,'pleɪgraʊnd,n.,n. 操场，运动场,,,
playmate,'pleɪmeɪt,n.,n. 玩伴,,,
pleasant,'plez(ə)nt,a.,a. 令人愉快的，舒适的,,,
please,pliːz,v.,"v. 请,使人高兴,使人满意",,,
pleased,pliːzd,a.,a. 高兴的,,,
pleasure,'pleʒə,n.,n. 高兴，愉快,,,
plenty,'plentɪ,n.,n. 充足，大量,,,
plot,plɑːt,v.,v. / n. 故事情节，密谋,,,
plug,plʌg,n.,n. 塞子 vt.（用塞子）把…塞住,,,
plus,plʌs,prep.,prep.加，加上,,,
p.m.,piːem,n.,"n. 下午,午后",,,
pocket,'pɒkɪt,n.,n. （衣服的）口袋,,,
poem,'pəʊɪm,n.,n. 诗,,,
poet,'pəʊɪt,n.,n. 诗人,,,
point,pɒɪnt,v.,v. 指，指向 n. 点；分数,,,
poison,'pɒɪz(ə)n,n.,n. 毒药,,,
poisonous,'pɔɪzənəs,a.,a. 有毒的，致命的,,,
pole,poul,n.,n. 杆，电线杆；,,,
the North Pole,ðə ˌnɔːθ ˈpəʊl,,（地球的）极，极地 北极,,,
the South Pole,ðə ˌsaʊθ ˈpəʊl,,（地球的）极，极地 南极,,,
police,pə'liːs,n.,n. 警察，警务人员,,,
policeman,pə'liːsmən,n.,"n.警察,巡警policewoman ( -women) n.女警察",,,
policy,ˈpɒlɪsɪ,n.,n. 政策，方针，原则,,,
polish,'pɑːlɪʃ,v.,"v.擦亮 n.擦光剂,亮光剂",,,
polite,pə'laɪt,a.,"a. 有礼貌的,有教养的",,,
political,pə'lɪtɪk(ə)l,a.,a. 政治的,,,
politician,pɒlɪ'tɪʃ(ə)n,n.,n. 政治家,,,
politics,'pɑːlətɪks,n.,n. 政治,,,
pollute,pə'luːt,vt.,vt. 污染,,,
pollution,pə'luːʃ(ə)n,n.,n. 污染,,,
pond,pɒnd,n.,n. 池塘,,,
pool,puːl,n.,n. 水塘，水池,,,
poor,pɔ:(r),a.,"a.贫穷；可怜；不好的,差的",,,
pop = popular,pɔp,a.,a. (口语) （音乐、艺术等）大众的，通俗的,,,
popcorn,'pɒpkɔːn,n.,n. 爆米花,,,
popular,'pɑːpjələ,a.,"a. 流行,大众,受欢迎的",,,
population,pɒpjʊ'leɪʃ(ə)n,n.,n. 人口，人数,,,
pork,pɔːk,n.,n. 猪肉,,,
porridge,'pɒrɪdʒ,n.,n. 稀饭，粥,,,
port,pɔːt,n.,n. 港口，码头,,,
portable,'pɔːrtəbl,a.,a.手提的，便携式的,,,
porter,'pɔːtə,n.,n. （火车站或旅馆处的）搬运工,,,
position,pə'zɪʃn,n.,n. 位置,,,
possess,pə'zes,vt.,vt. 占有；拥有,,,
possession,pə'zeʃ(ə)n,n.,n. 所有，拥有；财产，所有物,,,
possibility,",pɒsɪ'bɪlɪtɪ",vn.,vn. 可能，可能性,,,
possible,'pɒsɪb(ə)l,a.,a. 可能的,,,
possibly,'pɒsɪblɪ,adv.,adv. 可能地，也许,,,
post,pəʊst,n.,n. 邮政，邮寄，邮件 v. 投寄； 邮寄,,,
postage,'poustɪdʒ,n.,n. 邮费,,,
postbox,'pəʊs(t)bɒks,n.,n. 邮箱,,,
postcard,'pəʊs(t)kɑːd,n.,n. 明信片,,,
postcode,'pəʊs(t)kəʊd,n.,n. （英）邮政编码,,,
poster,'poustər,n.,n. (贴在公共场所的大型)招贴；广告(画),,,
postman,'pəʊs(t)mən,n.,n. 邮递员,,,
postpone,ˌpoust'poun,vt.,vt. 推迟，延期,,,
pot,pɒt,n.,n. 锅，壶，瓶，罐,,,
potato,pə'teɪtəʊ,n.,n. 土豆，马铃薯,,,
potential,pə'tenʃl,a.,a. 潜在的，可能的,,,
pound,paʊnd,n.,n. 磅；英镑,,,
pour,pɔː,vi.,vi. 倾泻，不断流出,,,
powder,'paudər,n.,n. 粉，粉末,,,
power,'paʊə,n.,n. 力，动力，电力,,,
powerful,'paʊəfʊl; -f(ə)l,a.,a. 效力大的，强有力的，强大的,,,
practical,'præktɪkl,a.,a. 实际的，适用的,,,
practice,'præktɪs,n.,n. 练习,,,
prairie,'preri,n.,n. 大草原,,,
praise,preɪz,,n.& vt.赞扬，表扬,,,
pray,preɪ,v.,v. 祈祷；祈求,,,
prayer,preə,n.,n. 祈祷,,,
precious,'preʃəs,a.,"a. 宝贵的, 珍贵的",,,
precise,prɪ'saɪs,a.,"a. 准确,精确的,确切的",,,
predict,prɪ'dɪkt,v.,v. 预言，预告，预报,,,
prefer,prɪ'fɜː,vt.,"vt.宁愿（选择）,更喜欢",,,
preference,'prefrəns,n.,n. 选择，趋向,,,
pregnant,'pregnənt,a.,a. 怀孕的,,,
prejudice,'predʒudɪs,n.,n. 偏见，成见,,,
premier,prɪ'mɪr,n.,n. 首相，总理,,,
preparation,",prepə'reɪʃ(ə)n",n.,n. 准备,,,
prepare,prɪ'peə,vt.,"vt. 准备,预备,调制,配制",,,
prescription,prɪ'skrɪpʃn,n.,n. 处方，药方,,,
present,prɪˈzent;(for n.)ˈpreznt,a.,a. 出现的，出席的 n. 礼物，赠品 vt. 呈奉，奉送,,,
presentation,ˌpriːzen'teɪʃn,n.,n. 演示，演出,,,
preserve,prɪ'zɜːrv,v.,v.保护，保留，保存,,,
president,'prezɪd(ə)nt,n.,n. 总统；主席,,,
press,pres,vt.,"vt.压,按 n.新闻界,出版社",,,
pressure,'preʃə,n.,"n. 压迫,压力,压强",,,
pretend,prɪ'tend,vi.,vi. 假装，装作,,,
pretty,'prɪtɪ,a.,a. 漂亮的，俊俏的,,,
prevent,prɪ'vent,vt.,"vt. 防止, 预防",,,
preview,'priːvjuː,vt.,vt. 预习;试演;预展,,,
price,praɪs,n.,n. 价格，价钱,,,
pride,praɪd,n.,n. 自豪，骄傲,,,
primary,'praɪm(ə)rɪ,a.,a. 初等的；初级的,,,
primary school,ˈpraɪmərɪ skuːl,,小学,,,
primitive,'prɪmətɪv,a.,a. 原始的，远古的,,,
principle,'prɪnsəpl,n.,n. 道德原则，法则,,,
print,prɪnt,vt.,vt. 印刷,,,
printer,'prɪntə,n.,n. 打印机,,,
printing,'prɪntɪŋ,n.,n. 印刷，印刷术,,,
prison,'prɪz(ə)n,n.,n. 监狱,,,
prisoner,'prɪz(ə)nə,n.,n. 囚犯,,,
private,ˈpraɪvɪt,a.,a. 私人的,,,
privilege,'prɪvəlɪdʒ,,特权，特殊待遇,,,
prize,praɪz,n.,n. 奖赏，奖品,,,
probable,'prɒbəb(ə)l,a.,"a.很可能,很有希望的",,,
probably,'prɒbəblɪ,ad.,ad. 很可能，大概,,,
problem,'prɒbləm,n.,n. 问题，难题,,,
procedure,prə'siːdʒər,n.,"n. 程序,手续,待遇",,,
process,'prɑːses,n.,"n./ v. 过程,加工,处理",,,
produce,prəˈdju:s;(for n.)ˈprɒdju:s,vt.,vt. 生产；制造,,,
product,'prɒdʌkt,n.,n. 产品，制品,,,
production,prə'dʌkʃ(ə)n,n.,n. 生产；制造,,,
profession,prə'feʃn,n.,n.（需要有高等教育学位的）职业（如医生或律师）,,,
professor,prə'fesə,n.,n. 教授,,,
profit,'prɒfɪt,n.,n. 利润，收益,,,
programme,'prəʊgræm,n.,n. 节目；项目 (美program),,,
progress,'prəʊgres,n.,"n.进步,上进vi.进展,进行",,,
prohibit,prə'hɪbɪt,v.,v. 禁止,,,
project,prəˈdʒekt; ˈprɒdʒekt,n.,n. 工程,,,
promise,'prɒmɪs,n.,n.& vi. 答应，允诺,,,
promote,prə'mout,v.,"v.促进,推动,促销,晋升",,,
pronounce,prə'naʊns,vt.,vt. 发音,,,
pronunciation,"prə,nʌnsɪ'eɪʃ(ə)n",n.,n. 发音,,,
proper,'prɒpə,a.,a. 恰当的，合适的,,,
properly,'prɒp(ə)lɪ,ad.,ad. 适当地,,,
protect,prə'tekt,vt.,vt. 保护,,,
protection,prə'tekʃ(ə)n,n.,n. 保护,,,
proud,praʊd,a.,a. 自豪的；骄傲的,,,
prove,pruːv,vt.,vt. 证明,,,
provide,prə'vaɪd,vt.,vt. 提供,,,
province,'prɒvɪns,n.,n. 省,,,
psychology,saɪ'kɑːlədʒi,n.,n. 心理学,,,
pub,pʌb,n.,n. 酒店，酒吧,,,
public,'pʌblɪk,a.,"a.公共,公众的 n. 公众",,,
publicly,'pʌblɪklɪ,ad.,ad. 当众；公开地,,,
publish,'pʌblɪʃ,t.,t. 出版，发行,,,
pull,pʊl,,拉，拖 n. 拉力，引力,,,
pulse,pʌls,n.,n. 脉搏，（光、能量、波等的）脉动，搏动,,,
pump,pʌmp,t.,t. 用泵抽水,,,
punctual,'pʌŋktʃuəl,a.,a. 准时的,,,
punctuate,'pʌŋktjueit,v.,v. 加标点,,,
punctuation,pʌŋ(k)tʃʊ'eɪʃ(ə)n; -tjʊ-,n.,n. 标点符号,,,
punish,'pʌnɪʃ,v.,v. 惩罚，处罚,,,
punishment,'pʌnɪʃm(ə)nt,n.,n. 惩罚,,,
pupil,'pjuːpɪl; -p(ə)l,n.,n. （小）学生,,,
purchase,'pɜːrtʃəs,v.,v. 购买，采购,,,
pure,pjur,a.,"a. 纯的, 不掺杂的",,,
purple,'pɜːp(ə)l,n.,n. / a. 紫色,,,
purpose,'pɜːpəs,n.,n. 目的，意图,,,
purse,pɜːs,n.,n. 钱包,,,
push,pʊʃ,n.,n.& v. 推,,,
put,pʊt,vt.,vt. 放，摆,,,
puzzle,'pʌzl,n.,"n. 难题,（字、画）谜",,,
puzzled,'pʌzld,a.,a. 迷惑的，困惑的,,,
pyramid,'pɪrəmɪd,n.,n. 角锥形，金字塔,,,
quake,kweɪk,n.,n.& v. 震动，颤抖,,,
qualification,",kwɒlɪfɪ'keɪʃ(ə)n",n.,n. 资格，学历,,,
quality,'kwɑːləti,n.,n. 质量，性质,,,
quantity,'kwɒntɪtɪ,n.,n. 量，数,,,
quarrel,'kwɒr(ə)l,vi.,vi. 争吵，吵架,,,
quarter,'kwɔːtə,n.,n. 四分之一，一刻钟,,,
queen,kwiːn,n.,n. 皇后，女王,,,
question,'kwestʃ(ə)n,vt.,vt. 询问 n. 问题,,,
questionnaire,ˌkwestʃə'ner,n.,n. 调查表，问卷,,,
queue,kjuː,n.,n. 行列，长队,,,
quick,kwɪk,a.,a. 快；敏捷的；急剧的 ad. 快地；敏捷地；急剧地,,,
quiet,'kwaɪət,a.,a. 安静的；寂静的,,,
quilt,kwɪlt,n.,n. 被子；被状物,,,
quit,kwɪt,v.,v. 离任，离校，戒掉,,,
quite,kwaɪt,ad.,ad. 完全，十分,,,
quiz,kwɪz,n.,n. 测验，小型考试,,,
rabbit,'ræbɪt,n.,n. 兔，家兔,,,
race,reɪs,n.,n. 种族，民族 v. （速度）竞赛，比赛 n. 赛跑，竞赛,,,
racial,'reɪʃ(ə)l,a.,a. 种族的,,,
radiation,ˌreɪdi'eɪʃn,n.,n. 放射，放射物,,,
radio,'reɪdɪəʊ,n.,n. 无线电，收音机,,,
radioactive,'reɪdiou'æktɪv,a.,a. 放射性的,,,
radium,'reɪdɪəm,n.,n. 镭,,,
rag,ræg,n.,n. 破布，抹布,,,
rail,reɪl,n.,n. 铁路,,,
railway,'reɪlweɪ,n.,n. 铁路；铁道,,,
rain,reɪn,n.,n. 雨，雨水 vi. 下雨,,,
rainbow,'reɪnbou,n.,n. 虹，彩虹,,,
raincoat,'reɪnkəʊt,n.,n. 雨衣,,,
rainfall,'reɪnfɔːl,n.,n. 一场雨； 降雨量,,,
rainy,'reɪnɪ,a.,a. 下雨的；多雨的,,,
raise,reɪz,vt.,vt. 使升高； 饲养,,,
random,'rændəm,a.,"a.随意,未经事先考虑的",,,
range,reɪndʒ,n.,n./ v. 变化，变动，排序,,,
rank,ræŋk,n.,n. 职衔，军衔,,,
rapid,'ræpɪd,a.,a. 快的，迅速的,,,
rare,rer,a.,a. 罕见的，稀有的,,,
rat,ræt,n.,n. 老鼠,,,
rate,reɪt,n.,n./ v. 率，评估，评价,,,
rather,'rɑːðə,ad.,ad. 相当，宁可,,,
raw,rɔː,a.,"a.生的,未煮过的,未加工的",,,
raw material,rɔː məˈtɪərɪəl,,原料,,,
ray,reɪ,n.,n. 光辉，光线,,,
razor,'reɪzə,n.,n. 剃须刀,,,
reach,riːtʃ,v.,v. 到达，伸手(脚)够到,,,
react,rɪ'ækt,v.,v. 回应，过敏，起物理，化学反应,,,
read,ri:d;red,v.,v. 读；朗读,,,
reading,'riːdɪŋ,n.,n. 阅读；朗读,,,
ready,'redɪ,a.,a. 准备好的,,,
real,riːl,a.,a. 真实的，确实的,,,
reality,rɪ'ælɪtɪ,n.,n. 现实,,,
realise,'rɪəlaɪz,vt.,"vt.认识到,实现【英】",,,
realize,'riːəlaɪz,vt.,"vt.认识到,实现 【美】",,,
really,'rɪəlɪ,adv.,adv. 真正地；到底；确实,,,
reason,'riːz(ə)n,vi.,"vi.评理,劝说n.理由,原因",,,
reasonable,'riːznəbl,a.,a. 合乎情理的,,,
rebuild,riː'bɪld,vt.,vt. 重建,,,
receipt,rɪ'siːt,n.,n. 收据,,,
receive,rɪ'siːv,v.,v. 收到，得到,,,
receiver,rɪ'siːvər,n.,n. 电话听筒,,,
recent,'riːs(ə)nt,a.,a. 近来的，最近的,,,
reception,rɪ'sepʃn,n.,n. 接待,,,
receptionist,rɪ'sepʃ(ə)nɪst,n.,n. 接待员,,,
recipe,'resəpi,n.,n. 烹饪法，食谱,,,
recite,rɪ'saɪt,v.,v. 背诵,,,
recognise,ˈrekəɡnaɪz,vt.,vt.认出【英】,,,
recognize,'rekəgnaɪz,vt.,vt.认出【美】,,,
recommend,ˌrekə'mend,v.,v. 推荐,,,
record,(for v.)rɪˈkɔːd; (for n.) ˈrekɔːd,n.,n. 记录；唱片,,,
record holder,ˈrekɔːd ˈhəʊldə(r),,记录保持者,,,
recorder,rɪ'kɔːdə,n.,n. 录音机,,,
recover,rɪ'kʌvər,vi.,vi. 痊愈；恢复,,,
recreation,ˌrekri'eɪʃn,n.,n. 娱乐，消遣,,,
recycle,riː'saɪk(ə)l,vt.,vt. 回收；再循环,,,
rectangle,'rektæŋgl,n.,"n. & a.长方形,长方形的",,,
red,red,n.,n. 红色 a.红色的,,,
redirect,ˌriːdi'rekt,vt.,vt. 使改变，使转移,,,
reduce,rɪ'djuːs,vt.,vt. 减少，缩减,,,
refer,rɪ'fɜːr,vi.,"vi. 谈到,提到,涉及,有关",,,
referee,refə'riː,n.,n. 裁判，仲裁，调解员,,,
reference,'refrəns,n.,"n.提到,涉及,谈及,查询",,,
reflect,rɪ'flekt,v.,v. 反映，反射,,,
reform,rɪ'fɔːrm,v.,v./ n. 改革，改进，改良,,,
refresh,rɪ'freʃ,v.,v. 使恢复精力，提醒,,,
refreshments,rɪ'freʃm(ə)nts,n.,n. 点心，便餐；(会议后的)简单茶点招待,,,
refrigerator,rɪ'frɪdʒəreɪtə,n.,n. 冰箱,,,
refusal,ri'fjuːzl,n.,n. 拒绝,,,
refuse,rɪ'fjuːz,vi.,vi. 拒绝，不愿,,,
regard,rɪ'gɑːd,v.,v. 把……看作,,,
regards,ri'ga:dz,n.,n. 问候，致意,,,
regardless,rɪ'gɑːrdləs,a.,a. 不顾，不加理会,,,
register,'redʒɪstər,n.,n. 登记簿，花名册，注册员 v. 登记，注册,,,
regret,rɪ'gret,n.,"n./ vt.可惜,遗憾;痛惜;哀悼",,,
regular,'regjələr,a.,a. 规则的，经常,,,
regulation,regjʊ'leɪʃ(ə)n,n.,n. 规则，规章,,,
reject,rɪ'dʒekt,v.,v. 拒绝,,,
relate,rɪ'leɪt,vi.,vi. 有关； 涉及,,,
relation,rɪ'leɪʃ(ə)n,n.,n. 关系； 亲属,,,
relationship,rɪ'leɪʃ(ə)nʃɪp,n.,n. 关系,,,
relative,'relətɪv,n.,n. 亲属，亲戚,,,
relax,rɪ'læks,v.,v. （使）放松，轻松,,,
relay,'riːleɪ,n.,n. 接力，接替人，中转 v. 接替，补充；转运,,,
relevant,'reləvənt,a.,"a. 紧密相关,有意义的",,,
reliable,rɪ'laɪəbl,a.,a. 可信赖的，可依靠的,,,
relief,rɪ'liːf,n.,"n. 轻松,解脱,缓和,救济",,,
religion,rɪ'lɪdʒən,n.,n. 宗教,,,
religious,rɪ'lɪdʒəs,a.,a. 宗教的,,,
rely,rɪ'laɪ,v.,v. 依赖，依靠,,,
remain,rɪ'meɪn,vt.,"vt.余下,留下vi.保持,仍是",,,
remark,rɪ'mɑːrk,n.,n. 陈述；话；议论,,,
remember,rɪ'membə,v.,v. 记得，想起,,,
remind,rɪ'maɪnd,vt.,vt. 提醒，使记起,,,
remote,rɪ'mout,a.,a. 偏远的，偏僻的,,,
remove,rɪ'muːv,vt.,vt. 移动，拿走，脱掉（衣服等）,,,
rent,rent,n.,n.& v. 租金,,,
repair,rɪ'peə,n.,n.& vt. 修理；修补,,,
repairs,rɪˈpeə(r),n.,n. 修理工作,,,
repeat,rɪ'piːt,vt.,vt. 重说，重做,,,
replace,rɪ'pleɪs,vt.,vt. 取代,,,
reply,rɪ'plaɪ,n.,n. 回答，答复,,,
report,rɪ'pɔːt,n.,n.& v. 报道，报告,,,
reporter,rɪ'pɔːtə,n.,n. 记者，新闻通讯员,,,
represent,ˌreprɪ'zent,vt.,vt. 代表,,,
representative,ˌreprɪ'zentətɪv,n.,"n.代表,典型人物",,,
republic,rɪ'pʌblɪk,n.,n. 共和国,,,
reputation,ˌrepju'teɪʃn,n.,n. 名声，名誉,,,
request,rɪ'kwest,n.,n. 请求，要求的事物,,,
require,rɪ'kwaɪə,vt.,vt. 需求；要求,,,
requirement,rɪ'kwaɪəm(ə)nt,n.,n. 需要； 要求； 必要的条件,,,
rescue,'reskjuː,vt.,vt. 营救，援救,,,
research,rɪ'sɜːtʃ; 'riːsɜːtʃ,n.,n. 研究，调查,,,
resemble,rɪ'zembl,v.,v. （不用进行时）像，看起来像,,,
reservation,ˌrezər'veɪʃn,n.,n. 预定,,,
reserve,rɪ'zɜːrv,n.,n. & v. 储备；预定,,,
resign,rɪ'zaɪn,v.,v. 辞职,,,
resist,rɪ'zɪst,v.,v. 抵抗；挡开,,,
respect,rɪ'spekt,vt.,vt.& n. 尊敬，尊重,,,
respond,rɪ'spɑːnd,v.,"v.回答,回应,作出反应",,,
responsibility,rɪˌspɒnsəˈbɪlətɪ,n.,n. 责任，负责,,,
rest,rest,n.,n. 休息；剩余的部分，其余的人（物） vi. 休息，歇息,,,
restaurant,ˈrestrɒnt,n.,"n. 饭馆, 饭店",,,
restrict,rɪ'strɪkt,v.,v. 限制,,,
restriction,rɪ'strɪkʃ(ə)n,n.,n. 限制，约束,,,
result,rɪ'zʌlt,n.,n. 结果，效果,,,
retell,riː'tel,vt.,vt. 重讲，重复，复述,,,
retire,rɪ'taɪər,v.,v. 退休,,,
return,rɪ'tɜːn,v.,v. 归还,,,
reuse,riː'juːz,vt.,vt. 重新使用；循环使用,,,
review,rɪ'vjuː,vt.,vt. 重新调查； 回顾； 复习 n. 复查；复习；评论,,,
reviewer,rɪ'vjuːə,n.,n. 评论者；书评家,,,
revision,rɪ'vɪʒ(ə)n,n.,n. 复习，温习,,,
revolution,ˌrevə'luːʃn,n.,n. 革命，变革,,,
reward,rɪ'wɔːrd,n.,n. 奖赏,,,
rewind,riː'waɪnd,v.,v. 回转（磁带等）,,,
rewrite,riː'raɪt,vt.,vt. 重写,,,
rhyme,raɪm,n.,n./ v. 押韵,,,
rice,raɪs,n.,n. 稻米；米饭,,,
rich,rɪtʃ,a.,a. 富裕的，有钱的,,,
rid,rɪd,vt.,vt. 使摆脱,,,
riddle,'rɪdl,n.,n. 谜(语),,,
ridiculous,rɪ'dɪkjələs,a.,a. 荒谬的，愚蠢的,,,
ride rode ridden,raɪd,v.,v. 骑（马、自行车）；乘车 n. 乘车旅行 【一般现在 过去式 过去分词】,,,
right,raɪt,n.,"n.权利 a.对,正确的 ad. 正确地,恰恰,完全地 a. 右,右边的",,,
right-handed,raɪt-hænd,a.,a. 惯用右手的【连字符】,,,
right-wing,raɪt-wɪŋ,n.,n. 右翼【连字符】,,,
ring rang rung,rɪŋ,v.,v. （钟、铃等）响；打电话 n. 电话，铃声 n. 环形物（如环、圈、戒指等） 【一般现在 过去式 过去分词】,,,
ring-road,rɪŋ-rəʊd,n.,n. 环形公路【连字符】,,,
rigid,'rɪdʒɪd,a.,"a. 死板的,僵硬的,固执的",,,
ripe,raɪp,a.,a. 成熟的，熟的,,,
ripen,'raɪpən,v.,v. 成熟,,,
rise rose risen,raɪz,vi.,vi. 上升，上涨 【一般现在 过去式 过去分词】,,,
risk,rɪsk,n.,n./ v. 危险，风险，冒险,,,
river,'rɪvə,n.,n. 江；河；水道；巨流,,,
road,rəʊd,n.,n. 路，道路,,,
roast,rəʊst,v.,v. 烤（肉）,,,
rob,rɑːb,v.,v. 抢夺，抢劫,,,
robot,'rəʊbɒt,n.,n. 机器人,,,
rock,rɒk,n.,"n.岩石,大石头vt. 摇,摇晃",,,
rocket,'rɒkɪt,n.,n. 火箭,,,
role,rəʊl,n.,n. 角色,,,
roll,roul,v.,"v. 滚动, 打滚 n. 面包圈，小圆面包；卷状物",,,
roller,'rəʊlə,n.,n. 滚筒； 辊,,,
roller skating,,,滑旱冰,,,
roof,ruːf,n.,n. 屋顶，顶部,,,
room,ruːm; rʊm,n.,"n. 房间,室;空间;地方",,,
rooster,'ruːstə,n.,n. (美)公鸡,,,
root,ruːt,n.,n. 根，根源，起源,,,
rope,rəʊp,n.,n. 绳，索,,,
rose,rəʊz,n.,n. 玫瑰花,,,
rot,rɒt,vi.,vi. 烂； 腐败,,,
rough,rʌf,a.,a. 粗糙的，粗略的,,,
round,raʊnd,ad.,ad. 转过来 prep. 环绕一周，围着 a.圆的；球形的,,,
roundabout,'raʊndəbaʊt,a.,a. & n. 绕道的，不直接的；转盘路,,,
routine,ruː'tiːn,n.,"n. 常规,正常顺序,无聊",,,
row,rəʊ,n.,"n.（一）排,（一）行 v.划船",,,
royal,'rɒɪəl,a.,a. 皇家的，王室的，国王的，女王的,,,
rubber,'rʌbə,n.,n. 橡胶； 合成橡胶,,,
rubbish,'rʌbɪʃ,n.,n. 垃圾； 废物,,,
